t_s,phase,displayed_frames,published,dropped,mailbox_age_ms,upload_count,upload_sum_us,upload_max_ms,rss_kb,footprint_kb,exposed,degraded,producer_fps,producer_rendered,producer_failed
274.997,warmup,13733,13733,0,14,13731,8119089,3.871,849900,1487460,1,0,50.00,13733,0
275.996,warmup,13783,13783,0,12,13781,8148274,3.871,847340,1487460,1,0,50.00,13783,0
276.991,warmup,13833,13833,0,7,13831,8178919,3.871,844788,1487460,1,0,50.00,13833,0
277.992,warmup,13883,13883,0,7,13881,8208994,3.871,842252,1487460,1,0,50.00,13883,0
278.996,warmup,13933,13933,0,13,13931,8239564,3.871,839716,1487460,1,0,50.00,13933,0
279.996,warmup,13983,13983,0,13,13981,8270001,3.871,837204,1487460,1,0,50.00,13983,0
280.993,warmup,14033,14033,0,9,14031,8300191,3.871,834692,1487460,1,0,50.05,14033,0
281.997,warmup,14083,14083,0,14,14081,8329794,3.871,832180,1487460,1,0,49.95,14083,0
282.994,warmup,14133,14133,0,10,14131,8359514,3.871,829684,1487460,1,0,50.00,14133,0
283.992,warmup,14183,14183,0,8,14181,8389999,3.871,827184,1487460,1,0,50.00,14183,0
284.991,warmup,14233,14233,0,7,14231,8419682,3.871,824696,1487460,1,0,50.00,14233,0
285.992,warmup,14283,14283,0,6,14281,8449609,3.871,822220,1487460,1,0,50.05,14283,0
286.997,warmup,14333,14333,0,13,14331,8478689,3.871,819744,1487460,1,0,50.00,14333,0
287.997,warmup,14383,14383,0,13,14381,8507997,3.871,817404,1487472,1,0,49.95,14383,0
288.997,warmup,14433,14433,0,13,14431,8537163,3.871,814940,1487472,1,0,50.00,14433,0
289.993,warmup,14483,14483,0,10,14481,8566826,3.871,812504,1487472,1,0,49.95,14483,0
290.992,warmup,14533,14533,0,8,14531,8596412,3.871,810080,1487472,1,0,50.05,14533,0
291.991,warmup,14583,14583,0,7,14581,8625903,3.871,807680,1487472,1,0,50.00,14583,0
292.996,warmup,14633,14633,0,12,14631,8655465,3.871,805264,1487472,1,0,50.00,14633,0
293.997,warmup,14683,14683,0,13,14681,8686018,3.871,802840,1487472,1,0,50.00,14683,0
294.997,warmup,14733,14733,0,13,14731,8715728,3.871,800492,1487472,1,0,50.00,14733,0
295.996,warmup,14783,14783,0,13,14781,8745617,3.871,798084,1487472,1,0,50.05,14783,0
296.994,warmup,14833,14833,0,11,14831,8775574,3.871,795700,1487472,1,0,50.00,14833,0
297.994,warmup,14883,14883,0,12,14881,8805932,3.871,793312,1487472,1,0,49.95,14883,0
298.991,warmup,14933,14933,0,8,14931,8835865,3.871,790928,1487472,1,0,50.00,14933,0
299.991,warmup,14983,14983,0,7,14981,8865540,3.871,788544,1487472,1,0,50.05,14983,0
300.997,warmup,15033,15033,0,14,15031,8895338,3.871,786172,1487472,1,0,50.00,15033,0
301.991,warmup,15083,15083,0,8,15081,8924660,3.871,783808,1487472,1,0,49.95,15083,0
302.997,warmup,15133,15133,0,14,15131,8953719,3.871,781464,1487472,1,0,50.05,15133,0
303.997,warmup,15183,15183,0,13,15181,8982656,3.871,779116,1487472,1,0,50.00,15183,0
304.997,warmup,15233,15233,0,15,15231,9012399,3.871,776768,1487472,1,0,50.00,15233,0
305.992,warmup,15283,15283,0,8,15281,9042130,3.871,774432,1487472,1,0,50.00,15283,0
306.997,warmup,15333,15333,0,13,15331,9071849,3.871,772100,1487472,1,0,50.00,15333,0
307.996,warmup,15383,15383,0,13,15381,9101040,3.871,769776,1487472,1,0,50.00,15383,0
308.996,warmup,15433,15433,0,14,15431,9131041,3.871,767460,1487472,1,0,50.00,15433,0
309.994,warmup,15483,15483,0,11,15481,9160622,3.871,765208,1487472,1,0,50.00,15483,0
310.997,warmup,15533,15533,0,14,15531,9192040,3.871,762916,1487472,1,0,50.00,15533,0
311.991,warmup,15583,15583,0,8,15581,9223029,3.871,748604,1487472,1,0,50.00,15583,0
312.991,warmup,15633,15633,0,8,15631,9253127,3.871,746664,1487472,1,0,50.00,15633,0
313.997,warmup,15683,15683,0,13,15681,9283553,3.871,744644,1487472,1,0,50.00,15683,0
314.997,warmup,15733,15733,0,14,15731,9314837,3.871,742852,1487472,1,0,50.00,15733,0
315.996,warmup,15783,15783,0,13,15781,9345164,3.871,740764,1487472,1,0,50.00,15783,0
316.994,warmup,15833,15833,0,12,15831,9375730,3.871,738544,1487472,1,0,50.00,15833,0
317.991,warmup,15883,15883,0,8,15881,9405992,3.871,736324,1487472,1,0,49.95,15883,0
318.997,warmup,15933,15933,0,14,15931,9436673,3.871,734120,1487472,1,0,50.05,15933,0
319.991,warmup,15983,15983,0,7,15981,9468535,3.871,731916,1487472,1,0,50.00,15983,0
320.995,warmup,16033,16033,0,12,16031,9498779,3.871,729736,1487472,1,0,49.95,16033,0
321.994,warmup,16083,16083,0,11,16081,9529533,3.871,727828,1487472,1,0,50.00,16083,0
322.994,warmup,16133,16133,0,10,16131,9559825,3.871,725868,1487472,1,0,50.00,16133,0
323.997,warmup,16183,16183,0,14,16181,9590371,3.871,723708,1487472,1,0,50.00,16183,0
324.997,warmup,16233,16233,0,12,16231,9620674,3.871,721524,1487472,1,0,50.00,16233,0
325.991,warmup,16283,16283,0,8,16281,9651274,3.871,719376,1487472,1,0,50.00,16283,0
326.992,warmup,16333,16333,0,8,16331,9682221,3.871,717244,1487472,1,0,50.00,16333,0
327.996,warmup,16383,16383,0,13,16381,9713023,3.871,715160,1487472,1,0,50.00,16383,0
328.994,warmup,16433,16433,0,10,16431,9744183,3.871,713072,1487472,1,0,50.00,16433,0
329.997,warmup,16483,16483,0,13,16481,9775012,3.871,710928,1487472,1,0,50.00,16483,0
330.996,warmup,16533,16533,0,13,16531,9805717,3.871,708980,1487472,1,0,50.00,16533,0
331.996,warmup,16583,16583,0,12,16581,9836266,3.871,706852,1487472,1,0,50.00,16583,0
332.995,warmup,16633,16633,0,11,16631,9866990,3.871,704728,1487472,1,0,50.00,16633,0
333.992,warmup,16683,16683,0,8,16681,9897247,3.871,702660,1487472,1,0,50.00,16683,0
334.997,warmup,16733,16733,0,13,16731,9927694,3.871,700624,1487472,1,0,50.00,16733,0
335.997,warmup,16783,16783,0,13,16781,9958993,3.871,698516,1487472,1,0,50.00,16783,0
336.992,warmup,16833,16833,0,8,16831,9990282,3.871,696608,1487472,1,0,50.00,16833,0
337.997,warmup,16883,16883,0,13,16881,10020763,3.871,694524,1487472,1,0,50.00,16883,0
338.997,warmup,16933,16933,0,12,16931,10051188,3.871,692512,1487472,1,0,49.95,16933,0
339.996,warmup,16983,16983,0,13,16981,10081694,3.871,690584,1487472,1,0,49.95,16983,0
340.992,warmup,17033,17033,0,8,17031,10112823,3.871,688632,1487472,1,0,50.05,17033,0
341.997,warmup,17083,17083,0,13,17081,10143377,3.871,686624,1487472,1,0,50.00,17083,0
342.995,warmup,17133,17133,0,11,17131,10173825,3.871,684556,1487472,1,0,50.00,17133,0
343.997,warmup,17183,17183,0,13,17181,10204883,3.871,682596,1487472,1,0,49.95,17183,0
344.993,warmup,17233,17233,0,9,17231,10235499,3.871,681244,1487472,1,0,50.00,17233,0
345.997,warmup,17283,17283,0,13,17281,10266124,3.871,680036,1487472,1,0,50.05,17283,0
346.997,warmup,17333,17333,0,14,17331,10296516,3.871,678060,1487472,1,0,50.05,17333,0
347.992,warmup,17383,17383,0,8,17381,10327126,3.871,676176,1487532,1,0,50.00,17383,0
348.996,warmup,17433,17433,0,13,17431,10358082,3.871,674220,1487564,1,0,50.00,17433,0
349.997,warmup,17483,17483,0,14,17481,10388519,3.871,672196,1487564,1,0,49.95,17483,0
350.996,warmup,17533,17533,0,14,17531,10418314,3.871,670188,1487564,1,0,50.05,17533,0
351.996,warmup,17583,17583,0,13,17581,10447858,3.871,668204,1487564,1,0,50.00,17583,0
352.994,warmup,17633,17633,0,11,17631,10477656,3.871,666192,1487564,1,0,49.95,17633,0
353.991,warmup,17683,17683,0,7,17681,10507321,3.871,664196,1487564,1,0,50.05,17683,0
354.992,warmup,17733,17733,0,9,17731,10537282,3.871,662196,1487564,1,0,49.95,17733,0
355.997,warmup,17783,17783,0,13,17781,10566634,3.871,660200,1487564,1,0,50.05,17783,0
356.993,warmup,17833,17833,0,10,17831,10596128,3.871,658212,1487564,1,0,50.00,17833,0
357.997,warmup,17883,17883,0,14,17881,10625729,3.871,656228,1487564,1,0,50.00,17883,0
358.993,warmup,17933,17933,0,10,17931,10654753,3.871,654248,1487564,1,0,49.95,17933,0
359.992,warmup,17983,17983,0,7,17981,10684517,3.871,652280,1487564,1,0,50.00,17983,0
360.996,warmup,18033,18033,0,12,18031,10714921,3.871,650312,1487564,1,0,50.05,18033,0
361.991,warmup,18083,18083,0,8,18081,10743865,3.871,648376,1487564,1,0,49.95,18083,0
362.991,warmup,18133,18133,0,8,18131,10772943,3.871,646416,1487564,1,0,50.05,18133,0
363.997,warmup,18183,18183,0,13,18181,10802334,3.871,639980,1487536,1,0,49.95,18183,0
364.997,warmup,18233,18233,0,14,18231,10832755,3.871,634208,1488396,1,0,50.00,18233,0
365.996,warmup,18283,18283,0,13,18281,10861786,3.871,629468,1488396,1,0,50.00,18283,0
366.997,warmup,18333,18333,0,13,18331,10891502,3.871,624076,1488396,1,0,50.00,18333,0
367.997,warmup,18383,18383,0,14,18381,10921121,3.871,617960,1488396,1,0,50.00,18383,0
368.991,warmup,18433,18433,0,8,18431,10950942,3.871,611844,1488396,1,0,50.00,18433,0
369.996,warmup,18483,18483,0,13,18481,10981089,3.871,605860,1488396,1,0,50.00,18483,0
370.997,warmup,18533,18533,0,14,18531,11010375,3.871,599824,1488396,1,0,50.00,18533,0
371.997,warmup,18583,18583,0,14,18581,11039851,3.871,593832,1488396,1,0,50.00,18583,0
372.997,warmup,18633,18633,0,13,18631,11068907,3.871,587984,1488396,1,0,50.05,18633,0
373.997,warmup,18683,18683,0,12,18681,11098703,3.871,582112,1488396,1,0,49.95,18683,0
374.991,warmup,18733,18733,0,7,18731,11127885,3.871,576296,1488396,1,0,49.95,18733,0
375.991,warmup,18783,18783,0,7,18781,11157435,3.871,571092,1488396,1,0,50.05,18783,0
376.995,warmup,18833,18833,0,11,18831,11188223,3.871,565616,1488396,1,0,50.00,18833,0
377.997,warmup,18883,18883,0,13,18881,11217798,3.871,560700,1488396,1,0,50.05,18883,0
378.997,warmup,18933,18933,0,13,18931,11248493,3.871,556560,1488396,1,0,50.00,18933,0
379.992,warmup,18983,18983,0,8,18981,11278423,3.871,552060,1488396,1,0,49.95,18983,0
380.996,warmup,19033,19033,0,12,19031,11308388,3.871,547644,1488396,1,0,50.00,19033,0
381.992,warmup,19083,19083,0,7,19081,11338123,3.871,543188,1488396,1,0,50.00,19083,0
382.991,warmup,19133,19133,0,8,19131,11367874,3.871,538100,1488396,1,0,50.00,19133,0
383.995,warmup,19183,19183,0,11,19181,11397873,3.871,533224,1488396,1,0,50.00,19183,0
384.996,warmup,19233,19233,0,12,19231,11426923,3.871,528060,1488396,1,0,49.95,19233,0
385.995,warmup,19283,19283,0,11,19281,11456123,3.871,523548,1488396,1,0,50.10,19283,0
386.997,warmup,19333,19333,0,14,19331,11485917,3.871,518664,1488396,1,0,50.00,19333,0
387.996,warmup,19383,19383,0,12,19381,11514928,3.871,513832,1488396,1,0,49.95,19383,0
388.992,warmup,19433,19433,0,7,19431,11544861,3.871,508808,1488396,1,0,50.00,19433,0
389.991,warmup,19483,19483,0,7,19481,11574451,3.871,503724,1488396,1,0,50.00,19483,0
390.993,warmup,19533,19533,0,9,19531,11603726,3.871,498912,1488396,1,0,50.00,19533,0
391.991,warmup,19583,19583,0,7,19581,11634144,3.871,494704,1488396,1,0,50.00,19583,0
392.994,warmup,19633,19633,0,10,19631,11663879,3.871,492664,1488396,1,0,50.00,19633,0
393.997,warmup,19683,19683,0,13,19681,11693885,3.871,487808,1488396,1,0,50.05,19683,0
394.992,warmup,19733,19733,0,8,19731,11723218,3.871,482988,1488396,1,0,49.95,19733,0
395.996,warmup,19783,19783,0,12,19781,11752440,3.871,478280,1488396,1,0,50.00,19783,0
396.992,warmup,19833,19833,0,9,19831,11782431,3.871,473756,1488396,1,0,50.05,19833,0
397.996,warmup,19883,19883,0,12,19881,11811853,3.871,469164,1488396,1,0,49.95,19883,0
398.996,warmup,19933,19933,0,13,19931,11842226,3.871,464608,1488396,1,0,50.00,19933,0
399.997,warmup,19983,19983,0,14,19981,11872515,3.871,460064,1488396,1,0,50.05,19983,0
400.996,warmup,20033,20033,0,12,20031,11902722,3.871,455440,1488396,1,0,50.00,20033,0
401.997,warmup,20083,20083,0,14,20081,11932743,3.871,450992,1488396,1,0,50.00,20083,0
402.997,warmup,20133,20133,0,14,20131,11962859,3.871,446644,1488396,1,0,49.95,20133,0
403.991,warmup,20183,20183,0,8,20181,11992621,3.871,444476,1490448,1,0,50.00,20183,0
404.993,warmup,20233,20233,0,10,20231,12023397,3.871,440264,1490448,1,0,50.00,20233,0
405.996,warmup,20283,20283,0,14,20281,12052729,3.871,435988,1490448,1,0,50.00,20283,0
406.994,warmup,20333,20333,0,11,20331,12081884,3.871,431788,1490448,1,0,50.05,20333,0
407.997,warmup,20383,20383,0,13,20381,12111403,3.871,427804,1490448,1,0,49.95,20383,0
408.997,warmup,20433,20433,0,13,20431,12140405,3.871,423680,1490448,1,0,50.00,20433,0
409.996,warmup,20483,20483,0,13,20481,12169893,3.871,418624,1489424,1,0,50.05,20483,0
410.991,warmup,20533,20533,0,8,20531,12199592,3.871,414660,1489424,1,0,50.00,20533,0
411.996,warmup,20583,20583,0,13,20581,12229915,3.871,410636,1489424,1,0,50.00,20583,0
412.996,warmup,20633,20633,0,12,20631,12260482,3.871,406516,1489424,1,0,49.95,20633,0
413.997,warmup,20683,20683,0,14,20681,12290315,3.871,402448,1489424,1,0,50.05,20683,0
414.996,warmup,20733,20733,0,13,20731,12319705,3.871,398404,1489424,1,0,49.95,20733,0
415.997,warmup,20783,20783,0,13,20781,12350052,3.871,397604,1489424,1,0,50.00,20783,0
416.997,warmup,20833,20833,0,14,20831,12379828,3.871,397204,1489424,1,0,50.05,20833,0
417.992,warmup,20883,20883,0,7,20881,12409179,3.871,396808,1489424,1,0,50.00,20883,0
418.997,warmup,20933,20933,0,14,20931,12440311,3.871,396408,1489424,1,0,49.95,20933,0
419.997,warmup,20983,20983,0,14,20981,12471071,3.871,396008,1489424,1,0,50.00,20983,0
420.997,warmup,21033,21033,0,13,21031,12501445,3.871,392028,1489424,1,0,50.00,21033,0
421.991,warmup,21083,21083,0,8,21081,12531489,3.871,388084,1489424,1,0,50.00,21083,0
422.996,warmup,21133,21133,0,12,21131,12560502,3.871,384192,1489424,1,0,50.05,21133,0
423.992,warmup,21183,21183,0,7,21181,12590634,3.871,380328,1489424,1,0,49.95,21183,0
424.992,warmup,21233,21233,0,8,21231,12620897,3.871,376508,1489424,1,0,50.00,21233,0
425.996,warmup,21283,21283,0,12,21281,12650770,3.871,372736,1489424,1,0,50.00,21283,0
426.997,warmup,21333,21333,0,13,21331,12680872,3.871,368996,1489424,1,0,50.00,21333,0
427.996,warmup,21383,21383,0,12,21381,12710704,3.871,365304,1489424,1,0,49.95,21383,0
428.993,warmup,21433,21433,0,10,21431,12740972,3.871,361628,1489424,1,0,50.05,21433,0
429.996,warmup,21483,21483,0,11,21481,12770638,3.871,357996,1489424,1,0,49.90,21483,0
430.992,warmup,21533,21533,0,8,21531,12800258,3.871,354416,1489424,1,0,50.10,21533,0
431.991,warmup,21583,21583,0,7,21581,12830465,3.871,350868,1489424,1,0,50.00,21583,0
432.996,warmup,21633,21633,0,13,21631,12860195,3.871,347388,1489424,1,0,50.00,21633,0
433.996,warmup,21683,21683,0,12,21681,12890219,3.871,343912,1489424,1,0,50.00,21683,0
434.997,warmup,21733,21733,0,13,21731,12920737,3.871,340544,1489424,1,0,50.00,21733,0
435.997,warmup,21783,21783,0,13,21781,12949692,3.871,337148,1489424,1,0,50.00,21783,0
436.992,warmup,21833,21833,0,6,21831,12979658,3.871,333796,1489424,1,0,50.00,21833,0
437.991,warmup,21883,21883,0,7,21881,13009493,3.871,330456,1489424,1,0,50.00,21883,0
438.991,warmup,21933,21933,0,8,21931,13038793,3.871,327168,1489424,1,0,50.00,21933,0
439.996,warmup,21983,21983,0,12,21981,13068550,3.871,323928,1489424,1,0,50.00,21983,0
440.996,warmup,22033,22033,0,12,22031,13098117,3.871,320700,1489424,1,0,49.95,22033,0
441.996,warmup,22083,22083,0,12,22081,13127541,3.871,317500,1489424,1,0,50.10,22083,0
442.991,warmup,22133,22133,0,8,22131,13156569,3.871,314832,1489424,1,0,49.95,22133,0
443.992,warmup,22183,22183,0,6,22181,13185763,3.871,314332,1489424,1,0,49.95,22183,0
444.991,warmup,22233,22233,0,9,22231,13215078,3.871,312492,1489424,1,0,50.10,22233,0
445.991,warmup,22283,22283,0,8,22281,13245264,3.871,312368,1489424,1,0,50.00,22283,0
446.997,warmup,22333,22333,0,14,22331,13274941,3.871,312220,1489424,1,0,50.00,22333,0
447.996,warmup,22383,22383,0,13,22381,13304956,3.871,311996,1489424,1,0,49.95,22383,0
448.992,warmup,22433,22433,0,8,22431,13335354,3.871,311792,1489424,1,0,50.00,22433,0
449.997,warmup,22483,22483,0,13,22481,13364996,3.871,311772,1489424,1,0,50.00,22483,0
450.997,warmup,22533,22533,0,14,22531,13393865,3.871,311776,1489424,1,0,50.00,22533,0
451.991,warmup,22583,22583,0,7,22581,13423987,3.871,311776,1489424,1,0,50.00,22583,0
452.991,warmup,22633,22633,0,8,22631,13453435,3.871,311776,1489424,1,0,50.00,22633,0
453.993,warmup,22683,22683,0,10,22681,13482562,3.871,311140,1489424,1,0,50.00,22683,0
454.997,warmup,22733,22733,0,14,22731,13512050,3.871,309512,1489424,1,0,50.00,22733,0
455.997,warmup,22783,22783,0,14,22781,13541105,3.871,307468,1489424,1,0,50.05,22783,0
456.991,warmup,22833,22833,0,8,22831,13570195,3.871,305296,1489308,1,0,50.00,22833,0
457.997,warmup,22883,22883,0,14,22881,13600943,3.871,305296,1489308,1,0,50.00,22883,0
458.992,warmup,22933,22933,0,9,22931,13631074,3.871,303280,1489308,1,0,49.95,22933,0
459.991,warmup,22983,22983,0,8,22981,13660622,3.871,300268,1489308,1,0,50.05,22983,0
460.994,warmup,23033,23033,0,11,23031,13690445,3.871,297296,1489308,1,0,49.95,23033,0
461.996,warmup,23083,23083,0,14,23081,13720894,3.871,294460,1489308,1,0,50.05,23083,0
462.997,warmup,23133,23133,0,14,23131,13751076,3.871,291552,1489308,1,0,49.95,23133,0
463.997,warmup,23183,23183,0,14,23181,13781193,3.871,288640,1489308,1,0,50.00,23183,0
464.997,warmup,23233,23233,0,12,23231,13811057,3.871,286536,1489308,1,0,50.00,23233,0
465.992,warmup,23283,23283,0,7,23281,13840119,3.871,284628,1489308,1,0,50.00,23283,0
466.991,warmup,23333,23333,0,8,23331,13869844,3.871,282108,1489308,1,0,50.00,23333,0
467.997,warmup,23383,23383,0,14,23381,13899117,3.871,280188,1489308,1,0,50.00,23383,0
468.994,warmup,23433,23433,0,10,23431,13928216,3.871,277356,1489308,1,0,50.00,23433,0
469.997,warmup,23483,23483,0,14,23481,13958286,3.871,274780,1489308,1,0,50.05,23483,0
470.997,warmup,23533,23533,0,14,23531,13987994,3.871,272096,1489308,1,0,50.00,23533,0
471.997,warmup,23583,23583,0,13,23581,14017908,3.871,270176,1489308,1,0,50.00,23583,0
472.991,warmup,23633,23633,0,7,23631,14048380,3.871,269576,1489308,1,0,49.95,23633,0
473.991,warmup,23683,23683,0,7,23681,14078060,3.871,267684,1489308,1,0,49.95,23683,0
474.996,warmup,23733,23733,0,13,23731,14107779,3.871,266016,1489308,1,0,50.05,23733,0
475.997,warmup,23783,23783,0,13,23781,14137852,3.871,264168,1489308,1,0,50.05,23783,0
476.995,warmup,23833,23833,0,11,23831,14167265,3.871,262576,1489308,1,0,49.95,23833,0
477.997,warmup,23883,23883,0,13,23881,14197129,3.871,260416,1489308,1,0,50.00,23883,0
478.997,warmup,23933,23933,0,12,23931,14226740,3.871,258484,1489308,1,0,50.05,23933,0
479.992,warmup,23983,23983,0,7,23981,14256581,3.871,256136,1489308,1,0,49.95,23983,0
480.992,warmup,24033,24033,0,8,24031,14286554,3.871,254040,1489308,1,0,50.00,24033,0
481.995,warmup,24083,24083,0,11,24081,14316334,3.871,251792,1489308,1,0,50.00,24083,0
482.994,warmup,24133,24133,0,10,24131,14346090,3.871,249732,1489308,1,0,49.95,24133,0
483.996,warmup,24183,24183,0,12,24181,14375563,3.871,247412,1489308,1,0,50.05,24183,0
484.997,warmup,24233,24233,0,14,24231,14405293,3.871,245304,1489308,1,0,50.05,24233,0
485.993,warmup,24283,24283,0,8,24281,14435372,3.871,243140,1489308,1,0,50.00,24283,0
486.992,warmup,24333,24333,0,7,24331,14465139,3.871,241208,1489308,1,0,49.95,24333,0
487.992,warmup,24383,24383,0,7,24381,14494228,3.871,239232,1489308,1,0,50.00,24383,0
488.992,warmup,24433,24433,0,7,24431,14524870,3.871,237352,1489308,1,0,50.05,24433,0
489.997,warmup,24483,24483,0,13,24481,14555176,3.871,235620,1489308,1,0,50.00,24483,0
490.997,warmup,24533,24533,0,13,24531,14584508,3.871,233704,1489308,1,0,49.95,24533,0
491.997,warmup,24583,24583,0,14,24581,14614053,3.871,231828,1489308,1,0,50.00,24583,0
492.996,warmup,24633,24633,0,12,24631,14643680,3.871,230052,1489308,1,0,50.00,24633,0
493.992,warmup,24683,24683,0,8,24681,14673331,3.871,228504,1489308,1,0,49.95,24683,0
494.991,warmup,24733,24733,0,8,24731,14702741,3.871,226296,1489308,1,0,49.95,24733,0
495.994,warmup,24783,24783,0,11,24781,14732770,3.871,224692,1489308,1,0,50.00,24783,0
496.997,warmup,24833,24833,0,14,24831,14762989,3.871,222528,1489308,1,0,50.10,24833,0
497.995,warmup,24883,24883,0,12,24881,14792697,3.871,220328,1489308,1,0,50.00,24883,0
498.996,warmup,24933,24933,0,14,24931,14823179,3.871,218112,1489308,1,0,49.95,24933,0
499.994,warmup,24983,24983,0,11,24981,14852879,3.871,216684,1489308,1,0,50.05,24983,0
500.996,warmup,25033,25033,0,14,25031,14883176,3.871,215988,1489308,1,0,50.00,25033,0
501.992,warmup,25083,25083,0,9,25081,14912311,3.871,214356,1489308,1,0,50.00,25083,0
502.995,warmup,25133,25133,0,11,25131,14942138,3.871,212588,1489308,1,0,49.95,25133,0
503.994,warmup,25183,25183,0,10,25181,14972982,3.871,210852,1489308,1,0,50.00,25183,0
504.992,warmup,25233,25233,0,8,25231,15002212,3.871,209252,1489308,1,0,50.00,25233,0
505.997,warmup,25283,25283,0,14,25281,15031272,3.871,207700,1489308,1,0,50.05,25283,0
506.995,warmup,25333,25333,0,12,25331,15062087,3.871,206068,1489308,1,0,50.00,25333,0
507.991,warmup,25383,25383,0,8,25381,15091987,3.871,204688,1489308,1,0,49.95,25383,0
508.992,warmup,25433,25433,0,8,25431,15122122,3.871,203204,1489308,1,0,50.10,25433,0
509.992,warmup,25483,25483,0,9,25481,15151677,3.871,201488,1489308,1,0,49.90,25483,0
510.997,warmup,25533,25533,0,14,25531,15181509,3.871,200160,1489308,1,0,50.05,25533,0
511.997,warmup,25583,25583,0,14,25581,15211235,3.871,198908,1489308,1,0,49.95,25583,0
512.997,warmup,25633,25633,0,14,25631,15240225,3.871,197800,1489308,1,0,50.10,25633,0
513.997,warmup,25683,25683,0,13,25681,15269078,3.871,196776,1489308,1,0,49.90,25683,0
514.992,warmup,25733,25733,0,9,25731,15298192,3.871,196352,1489308,1,0,50.05,25733,0
515.991,warmup,25783,25783,0,8,25781,15327287,3.871,196352,1489308,1,0,49.95,25783,0
516.995,warmup,25833,25833,0,12,25831,15356521,3.871,196352,1489308,1,0,50.00,25833,0
517.993,warmup,25883,25883,0,10,25881,15387098,3.871,196356,1489308,1,0,50.05,25883,0
518.994,warmup,25933,25933,0,9,25931,15416704,3.871,196356,1489308,1,0,49.95,25933,0
519.996,warmup,25983,25983,0,14,25981,15446311,3.871,196356,1489308,1,0,50.05,25983,0
520.991,warmup,26033,26033,0,8,26031,15476918,3.871,196360,1489308,1,0,50.00,26033,0
521.996,warmup,26083,26083,0,13,26081,15506938,3.871,195504,1489308,1,0,50.00,26083,0
522.992,warmup,26133,26133,0,7,26131,15536122,3.871,194796,1489308,1,0,50.00,26133,0
523.993,warmup,26183,26183,0,9,26181,15565830,3.871,192888,1489276,1,0,49.95,26183,0
524.997,warmup,26233,26233,0,13,26231,15594841,3.871,191144,1489276,1,0,50.00,26233,0
525.992,warmup,26283,26283,0,8,26281,15623853,3.871,190324,1489276,1,0,49.95,26283,0
526.991,warmup,26333,26333,0,8,26331,15652448,3.871,189812,1489276,1,0,50.05,26333,0
527.997,warmup,26383,26383,0,13,26381,15681280,3.871,189136,1489276,1,0,50.00,26383,0
528.993,warmup,26433,26433,0,9,26431,15710337,3.871,189136,1489276,1,0,49.95,26433,0
529.992,warmup,26483,26483,0,8,26481,15740096,3.871,189136,1489276,1,0,50.05,26483,0
530.996,warmup,26533,26533,0,12,26531,15769939,3.871,189140,1489276,1,0,50.00,26533,0
531.996,warmup,26583,26583,0,11,26581,15800382,3.871,189140,1489276,1,0,50.00,26583,0
532.997,warmup,26633,26633,0,12,26631,15829630,3.871,189144,1489276,1,0,50.00,26633,0
533.997,warmup,26683,26683,0,14,26681,15859618,3.871,189148,1489276,1,0,50.00,26683,0
534.992,warmup,26733,26733,0,8,26731,15888959,3.871,189148,1489276,1,0,50.00,26733,0
535.991,warmup,26783,26783,0,7,26781,15919161,3.871,189152,1489276,1,0,49.95,26783,0
536.991,warmup,26833,26833,0,7,26831,15948301,3.871,189152,1489276,1,0,50.00,26833,0
